sample_id,original_filename,class_name,label,split,relative_reference
TRAIN_03949,Kenargerd_Caravanserai_2019-07-10_02.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_2019-07-10_02.jpg
TRAIN_03950,Shah-abasi.jpg,Has Arch,1,train,has_arch/Shah-abasi.jpg
TRAIN_03951,نمای_بسیار_زیبای_دبیرستان_انوشیروان_دادگر.jpg,No Arch,0,train,no_arch/نمای_بسیار_زیبای_دبیرستان_انوشیروان_دادگر.jpg
TRAIN_03952,Iran_Ministry_of_Foreign_Affairs_building.jpg,No Arch,0,train,no_arch/Iran_Ministry_of_Foreign_Affairs_building.jpg
TRAIN_03953,7_Jameh_Mosque_of_Farumad.jpg,Has Arch,1,train,has_arch/7_Jameh_Mosque_of_Farumad.jpg
TRAIN_03954,Bafte_ghadime_yazd_(123).jpg,No Arch,0,train,no_arch/Bafte_ghadime_yazd_(123).jpg
TRAIN_03955,امامزاده_هارون_(22).jpg,Has Arch,1,train,has_arch/امامزاده_هارون_(22).jpg
TRAIN_03956,وکیل_شیراز_1_(4).jpg,Has Arch,1,train,has_arch/وکیل_شیراز_1_(4).jpg
TRAIN_03957,Adrian_temple_معبد_آدریان_2.jpg,No Arch,0,train,no_arch/Adrian_temple_معبد_آدریان_2.jpg
TRAIN_03958,Dehnamak_Caravanserai_20190618_08.jpg,Has Arch,1,train,has_arch/Dehnamak_Caravanserai_20190618_08.jpg
TRAIN_03959,34کاروانسرای_چاله_سیاه.jpg,Has Arch,1,train,has_arch/34کاروانسرای_چاله_سیاه.jpg
TRAIN_03960,یکی_از_ورودی_های_کاروانسرا.jpg,Has Arch,1,train,has_arch/یکی_از_ورودی_های_کاروانسرا.jpg
TRAIN_03961,Tourism_Inn.jpg,Has Arch,1,train,has_arch/Tourism_Inn.jpg
TRAIN_03962,Ali_Mosque_(Nushabad).jpg,No Arch,0,train,no_arch/Ali_Mosque_(Nushabad).jpg
TRAIN_03963,Saraye_moshir_shiraz.jpg,Has Arch,1,train,has_arch/Saraye_moshir_shiraz.jpg
TRAIN_03964,MIZANI3.jpg,No Arch,0,train,no_arch/MIZANI3.jpg
TRAIN_03965,"Nasir_Al-Molk_Mosque,_Shiraz_(Mosque_of_Colors).jpg",Has Arch,1,train,"has_arch/Nasir_Al-Molk_Mosque,_Shiraz_(Mosque_of_Colors).jpg"
TRAIN_03966,فضای_داخلی_نمازخانه_ی_چوپان،معنویت_ساده_و_پاک_و_خودمانی.jpg,Has Arch,1,train,has_arch/فضای_داخلی_نمازخانه_ی_چوپان،معنویت_ساده_و_پاک_و_خودمانی.jpg
TRAIN_03967,"Negarestan_Garden,_Tehran,_Iran.jpg",No Arch,0,train,"no_arch/Negarestan_Garden,_Tehran,_Iran.jpg"
TRAIN_03968,Masjed_jame_yazd_(15).jpg,Has Arch,1,train,has_arch/Masjed_jame_yazd_(15).jpg
TRAIN_03969,کاروانسرای_باغ_شیخ۱۰.jpg,Has Arch,1,train,has_arch/کاروانسرای_باغ_شیخ۱۰.jpg
TRAIN_03970,Dayr-e_Gachin2022-02-26_25.jpg,Has Arch,1,train,has_arch/Dayr-e_Gachin2022-02-26_25.jpg
TRAIN_03971,Fatima_Masumeh_Shrine_Qom_City_Iran_Photographer_Mostafa_Meraji_09.jpg,Has Arch,1,train,has_arch/Fatima_Masumeh_Shrine_Qom_City_Iran_Photographer_Mostafa_Meraji_09.jpg
TRAIN_03972,Timurid_Mausoleum_(8906011289).jpg,Has Arch,1,train,has_arch/Timurid_Mausoleum_(8906011289).jpg
TRAIN_03973,Fazeli12.jpg,No Arch,0,train,no_arch/Fazeli12.jpg
TRAIN_03974,آجرکاری_دو.jpg,No Arch,0,train,no_arch/آجرکاری_دو.jpg
TRAIN_03975,Tabriz_Bazaar_2020-01-04_01.jpg,Has Arch,1,train,has_arch/Tabriz_Bazaar_2020-01-04_01.jpg
TRAIN_03976,Tehran_Opera.jpg,No Arch,0,train,no_arch/Tehran_Opera.jpg
TRAIN_03977,Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_004.jpg,No Arch,0,train,no_arch/Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_004.jpg
TRAIN_03978,کاروانسرای_شاه_عباسی_ری.jpg,Has Arch,1,train,has_arch/کاروانسرای_شاه_عباسی_ری.jpg
TRAIN_03979,"Taj-al_Molk_Dome,_Jameh_Mosque,_Esfahan.jpg",No Arch,0,train,"no_arch/Taj-al_Molk_Dome,_Jameh_Mosque,_Esfahan.jpg"
TRAIN_03980,کاروانسرای_شاه_عباسی_شهر_میبد.jpg,Has Arch,1,train,has_arch/کاروانسرای_شاه_عباسی_شهر_میبد.jpg
TRAIN_03981,بقعه_امامزاده_اسماعیل.jpg,Has Arch,1,train,has_arch/بقعه_امامزاده_اسماعیل.jpg
TRAIN_03982,Miandasht_Caravanserai2023-07-31_19.jpg,No Arch,0,train,no_arch/Miandasht_Caravanserai2023-07-31_19.jpg
TRAIN_03983,2011_Main_street_in_Hamoomchaal_Tehran_6140201470_by_Kamyar_Adl.jpg,No Arch,0,train,no_arch/2011_Main_street_in_Hamoomchaal_Tehran_6140201470_by_Kamyar_Adl.jpg
TRAIN_03984,Kenargerd_Caravanserai_by_Mardetanha_(1)_38.jpg,Has Arch,1,train,has_arch/Kenargerd_Caravanserai_by_Mardetanha_(1)_38.jpg
TRAIN_03985,20180316_175722Ganjali_Khan_Complex.jpg,Has Arch,1,train,has_arch/20180316_175722Ganjali_Khan_Complex.jpg
TRAIN_03986,Shah_Mosque_Isfahan_Aarash_(103).jpg,Has Arch,1,train,has_arch/Shah_Mosque_Isfahan_Aarash_(103).jpg
TRAIN_03987,Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)_24.jpg,No Arch,0,train,no_arch/Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)_24.jpg
TRAIN_03988,Haroniyeh_(11)_(پنجره_گلی_قدیمی،_بقعه_هارونیه_در_مشهد).jpg,No Arch,0,train,no_arch/Haroniyeh_(11)_(پنجره_گلی_قدیمی،_بقعه_هارونیه_در_مشهد).jpg
TRAIN_03989,ToranPosh-G-DavoodGholami.jpg,No Arch,0,train,no_arch/ToranPosh-G-DavoodGholami.jpg
TRAIN_03990,Khaju_Bridge_Isfahan_Aarash_(16).jpg,Has Arch,1,train,has_arch/Khaju_Bridge_Isfahan_Aarash_(16).jpg
TRAIN_03991,Kashkool_Collapse.jpg,Has Arch,1,train,has_arch/Kashkool_Collapse.jpg
TRAIN_03992,Jama_Masjid_Isfahan_Aarash_(146).jpg,Has Arch,1,train,has_arch/Jama_Masjid_Isfahan_Aarash_(146).jpg
TRAIN_03993,تصویر_فضای_داخلی_آتشکده_آذرخش.jpg,Has Arch,1,train,has_arch/تصویر_فضای_داخلی_آتشکده_آذرخش.jpg
TRAIN_03994,میبد_کاروانسرا.jpg,No Arch,0,train,no_arch/میبد_کاروانسرا.jpg
TRAIN_03995,Shah_Mosque_Isfahan_Aarash_(224).jpg,Has Arch,1,train,has_arch/Shah_Mosque_Isfahan_Aarash_(224).jpg
TRAIN_03996,Arg_of_Karim_Khan_(22).jpg,No Arch,0,train,no_arch/Arg_of_Karim_Khan_(22).jpg
TRAIN_03997,201312_iran_Shiraz_08_(12475252403).jpg,Has Arch,1,train,has_arch/201312_iran_Shiraz_08_(12475252403).jpg
TRAIN_03998,Chehel_Sotoun_building.jpg,Has Arch,1,train,has_arch/Chehel_Sotoun_building.jpg
TRAIN_03999,"Golshan_Caravanserai,_Kerman_01.jpg",Has Arch,1,train,"has_arch/Golshan_Caravanserai,_Kerman_01.jpg"
TRAIN_04000,Sa’dieh_2.jpg,No Arch,0,train,no_arch/Sa’dieh_2.jpg
TRAIN_04001,Mohsen-salari_(6).jpg,Has Arch,1,train,has_arch/Mohsen-salari_(6).jpg
TRAIN_04002,MohammadAbad_Stony_Caravansary_13970419_04.jpg,Has Arch,1,train,has_arch/MohammadAbad_Stony_Caravansary_13970419_04.jpg
TRAIN_04003,Shah_Abbasi_Caravanserai_of_Bisotun2021_15.jpg,Has Arch,1,train,has_arch/Shah_Abbasi_Caravanserai_of_Bisotun2021_15.jpg
TRAIN_04004,Elmi_House2022-01-24_8.jpg,No Arch,0,train,no_arch/Elmi_House2022-01-24_8.jpg
TRAIN_04005,Attractions-around-Dardash-bath-Isfahan.jpg,Has Arch,1,train,has_arch/Attractions-around-Dardash-bath-Isfahan.jpg
TRAIN_04006,Pir_Bakran_mausoleum_(3).jpg,Has Arch,1,train,has_arch/Pir_Bakran_mausoleum_(3).jpg
TRAIN_04007,13390-خانه_مهربان.jpg,No Arch,0,train,no_arch/13390-خانه_مهربان.jpg
TRAIN_04008,Golestan_Palace_Album_No._199-29.jpg,Has Arch,1,train,has_arch/Golestan_Palace_Album_No._199-29.jpg
TRAIN_04009,Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_04.jpg,Has Arch,1,train,has_arch/Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_04.jpg
TRAIN_04010,مقبره_چلپي_اوغلو_از_بيرون.jpg,No Arch,0,train,no_arch/مقبره_چلپي_اوغلو_از_بيرون.jpg
TRAIN_04011,Ardabil_Bazaar_2020-04-09_22.jpg,Has Arch,1,train,has_arch/Ardabil_Bazaar_2020-04-09_22.jpg
TRAIN_04012,Teimoori_Hall_interior.jpg,Has Arch,1,train,has_arch/Teimoori_Hall_interior.jpg
TRAIN_04013,Bisetoon_Karvansaray.jpg,Has Arch,1,train,has_arch/Bisetoon_Karvansaray.jpg
TRAIN_04014,Historical_texture_of_Oudlajan_neighborhood5.jpg,No Arch,0,train,no_arch/Historical_texture_of_Oudlajan_neighborhood5.jpg
TRAIN_04015,Nimavard_Madrasa.jpg,No Arch,0,train,no_arch/Nimavard_Madrasa.jpg
TRAIN_04016,نمای_مناره_از_خیابان.jpg,No Arch,0,train,no_arch/نمای_مناره_از_خیابان.jpg
TRAIN_04017,"Casa_histórica_de_Boroujerdi,_Kashan,_Irán,_2016-09-19,_DD_32.jpg",No Arch,0,train,"no_arch/Casa_histórica_de_Boroujerdi,_Kashan,_Irán,_2016-09-19,_DD_32.jpg"
TRAIN_04018,جاپلق_امامزاده_قاسم.jpg,No Arch,0,train,no_arch/جاپلق_امامزاده_قاسم.jpg
TRAIN_04019,بازار_تهران_VII.jpg,Has Arch,1,train,has_arch/بازار_تهران_VII.jpg
TRAIN_04020,نمای_جلوی_کاروانسرا.jpg,Has Arch,1,train,has_arch/نمای_جلوی_کاروانسرا.jpg
TRAIN_04021,Ganjali_Khan_Complex_13961227_11.jpg,Has Arch,1,train,has_arch/Ganjali_Khan_Complex_13961227_11.jpg
TRAIN_04022,Screenshot (750).png,Has Arch,1,train,has_arch/Screenshot (750).png
TRAIN_04023,DSC_1107_copy.jpg,No Arch,0,train,no_arch/DSC_1107_copy.jpg
TRAIN_04024,Fakhr_al-Dawla_mosque_7.jpg,Has Arch,1,train,has_arch/Fakhr_al-Dawla_mosque_7.jpg
TRAIN_04025,میدان_گنجعلیخان.jpg,Has Arch,1,train,has_arch/میدان_گنجعلیخان.jpg
TRAIN_04026,"Kermán,_Vakil_Hammam_(2000)_12.jpg",Has Arch,1,train,"has_arch/Kermán,_Vakil_Hammam_(2000)_12.jpg"
TRAIN_04027,Near_of_Amir_Chakhmaq.jpg,Has Arch,1,train,has_arch/Near_of_Amir_Chakhmaq.jpg
TRAIN_04028,Kashan_Bazaar_roof_panorama.jpg,No Arch,0,train,no_arch/Kashan_Bazaar_roof_panorama.jpg
TRAIN_04029,Qavam_House_باغ_نارنجستان_قوام_در_شیراز_29.jpg,No Arch,0,train,no_arch/Qavam_House_باغ_نارنجستان_قوام_در_شیراز_29.jpg
TRAIN_04030,The_Jameh_mosque_of_Kashan-_Iran_مسجد_جامع_تاریخی_کاشان-_ایران_04 (1).jpg,Has Arch,1,train,has_arch/The_Jameh_mosque_of_Kashan-_Iran_مسجد_جامع_تاریخی_کاشان-_ایران_04 (1).jpg
TRAIN_04031,مقزنس_کاری_های_ورودی.jpg,Has Arch,1,train,has_arch/مقزنس_کاری_های_ورودی.jpg
TRAIN_04032,KhiabaniHouse_(6).jpg,Has Arch,1,train,has_arch/KhiabaniHouse_(6).jpg
TRAIN_04033,"Abbasian_Historical_House2,_late_18th_century,_Kashan_-_03-26-2013.jpg",Has Arch,1,train,"has_arch/Abbasian_Historical_House2,_late_18th_century,_Kashan_-_03-26-2013.jpg"
TRAIN_04034,Ali_mosque.jpg,No Arch,0,train,no_arch/Ali_mosque.jpg
TRAIN_04035,University_of_Tehran_Resturant_0521.jpg,No Arch,0,train,no_arch/University_of_Tehran_Resturant_0521.jpg
TRAIN_04036,Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_090.jpg,Has Arch,1,train,has_arch/Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_090.jpg
TRAIN_04037,تصویری_زیبا_از_انبار_حاج_آقا_رضا_جهرم.jpg,No Arch,0,train,no_arch/تصویری_زیبا_از_انبار_حاج_آقا_رضا_جهرم.jpg
TRAIN_04038,Hammame_qajar.jpg,Has Arch,1,train,has_arch/Hammame_qajar.jpg
TRAIN_04039,Russian_Caravanserai_of_Sabzevar_02.jpg,Has Arch,1,train,has_arch/Russian_Caravanserai_of_Sabzevar_02.jpg
TRAIN_04040,Kashmar2021-09-01_4.jpg,No Arch,0,train,no_arch/Kashmar2021-09-01_4.jpg
TRAIN_04041,9-Khaju-Bridge-Alireza-Okhovat-2800.jpg,Has Arch,1,train,has_arch/9-Khaju-Bridge-Alireza-Okhovat-2800.jpg
TRAIN_04042,Mihrab_(Prayer_Niche)_MET_DT473.jpg,No Arch,0,train,no_arch/Mihrab_(Prayer_Niche)_MET_DT473.jpg
TRAIN_04043,Bazaar_of_Tabriz09.jpg,No Arch,0,train,no_arch/Bazaar_of_Tabriz09.jpg
TRAIN_04044,Mohammad_Moin_house_in_Tehran_7341.jpg,Has Arch,1,train,has_arch/Mohammad_Moin_house_in_Tehran_7341.jpg
TRAIN_04045,سقاخانه_گذر_قلی.jpg,No Arch,0,train,no_arch/سقاخانه_گذر_قلی.jpg
TRAIN_04046,1655_حمام_کردشت.jpg,No Arch,0,train,no_arch/1655_حمام_کردشت.jpg
TRAIN_04047,سردر_کتابخانه.jpg,Has Arch,1,train,has_arch/سردر_کتابخانه.jpg
TRAIN_04048,Mohammad_Abad_stony_caravanserai_2020-05-31_09.jpg,Has Arch,1,train,has_arch/Mohammad_Abad_stony_caravanserai_2020-05-31_09.jpg
TRAIN_04049,"Interior_of_Blue_(Kabud)_Mosque_-_1,_Tabriz,_Iran.jpg",Has Arch,1,train,"has_arch/Interior_of_Blue_(Kabud)_Mosque_-_1,_Tabriz,_Iran.jpg"
TRAIN_04050,Jame'_Mosque_of_Damghan_2019-04-04_11.jpg,Has Arch,1,train,has_arch/Jame'_Mosque_of_Damghan_2019-04-04_11.jpg
TRAIN_04051,بهار_1398_دامغان.jpg,No Arch,0,train,no_arch/بهار_1398_دامغان.jpg
TRAIN_04052,295A7304.jpg,Has Arch,1,train,has_arch/295A7304.jpg
TRAIN_04053,Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_033.jpg,Has Arch,1,train,has_arch/Abbasid_Caravanseray_of_Nishapur_(Ribati-i-Abbasi_of_Nishapur)_-_Morning_033.jpg
TRAIN_04054,Ganjali_Khan_Bathhouse_02.jpg,Has Arch,1,train,has_arch/Ganjali_Khan_Bathhouse_02.jpg
TRAIN_04055,Kashmar2023-12-09_(cropped).jpg,No Arch,0,train,no_arch/Kashmar2023-12-09_(cropped).jpg
TRAIN_04056,Screenshot (744).png,Has Arch,1,train,has_arch/Screenshot (744).png
TRAIN_04057,Bafte_ghadime_yazd_(76).jpg,No Arch,0,train,no_arch/Bafte_ghadime_yazd_(76).jpg
TRAIN_04058,Khavidak_old_castle.jpg,No Arch,0,train,no_arch/Khavidak_old_castle.jpg
TRAIN_04059,"Jahāngir_Hall,_Iran,_monument_12097_(6).jpg",Has Arch,1,train,"has_arch/Jahāngir_Hall,_Iran,_monument_12097_(6).jpg"
TRAIN_04060,Blue_Dome_Mosque_(cropped).jpg,Has Arch,1,train,has_arch/Blue_Dome_Mosque_(cropped).jpg
TRAIN_04061,"Sheikh_Bastami_Mosque_(Bastam,_Semnan)_-_12.jpg",Has Arch,1,train,"has_arch/Sheikh_Bastami_Mosque_(Bastam,_Semnan)_-_12.jpg"
TRAIN_04062,Sangdeh-villa-Mazandaran-AsNow-Design-and-Construct---27444.jpg,No Arch,0,train,no_arch/Sangdeh-villa-Mazandaran-AsNow-Design-and-Construct---27444.jpg
TRAIN_04063,Chupan_church3.jpg,Has Arch,1,train,has_arch/Chupan_church3.jpg
TRAIN_04064,مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(3).jpg,No Arch,0,train,no_arch/مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(3).jpg
TRAIN_04065,Ali_Mosque_and_its_minaret-Esfahan_(1).jpg,Has Arch,1,train,has_arch/Ali_Mosque_and_its_minaret-Esfahan_(1).jpg
TRAIN_04066,Aras_-_Jolfa_-_Kordasht_old_bath_-_panoramio.jpg,Has Arch,1,train,has_arch/Aras_-_Jolfa_-_Kordasht_old_bath_-_panoramio.jpg
TRAIN_04067,20180319_163808Ganjali_Khan_Complex.jpg,Has Arch,1,train,has_arch/20180319_163808Ganjali_Khan_Complex.jpg
TRAIN_04068,Meyandasht_old_town_1_-_panoramio.jpg,No Arch,0,train,no_arch/Meyandasht_old_town_1_-_panoramio.jpg
TRAIN_04069,مسجد_ملک_زوزن_سمت_چپ_درون_ایوان.jpg,Has Arch,1,train,has_arch/مسجد_ملک_زوزن_سمت_چپ_درون_ایوان.jpg
TRAIN_04070,DSC_0017_(1600x1200).jpg,No Arch,0,train,no_arch/DSC_0017_(1600x1200).jpg
TRAIN_04071,دالان_پشتی_به_صحن_مقبره.jpg,Has Arch,1,train,has_arch/دالان_پشتی_به_صحن_مقبره.jpg
TRAIN_04072,Borje_Modavvar_Maraghe_01.jpg,No Arch,0,train,no_arch/Borje_Modavvar_Maraghe_01.jpg
TRAIN_04073,Pars_Cafe_1.jpg,No Arch,0,train,no_arch/Pars_Cafe_1.jpg
TRAIN_04074,Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)_53.jpg,Has Arch,1,train,has_arch/Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)_53.jpg
TRAIN_04075,Kharaneq_Castle_قلعه_خرانق۳.jpg,Has Arch,1,train,has_arch/Kharaneq_Castle_قلعه_خرانق۳.jpg
TRAIN_04076,"Prison_de_Towhid,_Téhéran_(1).jpg",No Arch,0,train,"no_arch/Prison_de_Towhid,_Téhéran_(1).jpg"
TRAIN_04077,Sari_tomb_of_abbas01.jpg,No Arch,0,train,no_arch/Sari_tomb_of_abbas01.jpg
TRAIN_04078,Borujerd-ImamzadehJafar-1396-2-by-S-Asadi.jpg,No Arch,0,train,no_arch/Borujerd-ImamzadehJafar-1396-2-by-S-Asadi.jpg
TRAIN_04079,02کلیسای_وانگ.jpg,No Arch,0,train,no_arch/02کلیسای_وانگ.jpg
TRAIN_04080,Emamzadeh001.jpg,Has Arch,1,train,has_arch/Emamzadeh001.jpg
TRAIN_04081,Irnk115-Jazd-widoki_z_dachu_knajpki.jpg,No Arch,0,train,no_arch/Irnk115-Jazd-widoki_z_dachu_knajpki.jpg
TRAIN_04082,Robat_sharaf_1.jpg,Has Arch,1,train,has_arch/Robat_sharaf_1.jpg
TRAIN_04083,مدرسه-ملا-عبـدالله6.jpg,Has Arch,1,train,has_arch/مدرسه-ملا-عبـدالله6.jpg
TRAIN_04084,Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)-roof_01.jpg,Has Arch,1,train,has_arch/Roofed_Bazaar_of_Nishapur_(Bazaar_e_Sarpushideh-souq)-roof_01.jpg
TRAIN_04085,Hambud-Residence-Ilam-Mohat-Office-CAOI---28428.jpg,No Arch,0,train,no_arch/Hambud-Residence-Ilam-Mohat-Office-CAOI---28428.jpg
TRAIN_04086,City-Theater-of-Qazvin-CAOI--40211.jpg,No Arch,0,train,no_arch/City-Theater-of-Qazvin-CAOI--40211.jpg
TRAIN_04087,Bagh_Melli_Gate.jpg,Has Arch,1,train,has_arch/Bagh_Melli_Gate.jpg
TRAIN_04088,Herat_Panorama1.jpg,No Arch,0,train,no_arch/Herat_Panorama1.jpg
TRAIN_04089,Ali_Mosque_and_its_minaret-Esfahan_(111).jpg,No Arch,0,train,no_arch/Ali_Mosque_and_its_minaret-Esfahan_(111).jpg
TRAIN_04090,Naqsh-e_Jahan_Square_Isfahan_Aarash_(24).jpg,Has Arch,1,train,has_arch/Naqsh-e_Jahan_Square_Isfahan_Aarash_(24).jpg
TRAIN_04091,Naqsh-e_Jahan_Square_Isfahan_Aarash_(27).jpg,Has Arch,1,train,has_arch/Naqsh-e_Jahan_Square_Isfahan_Aarash_(27).jpg
TRAIN_04092,Ganjali-Khan_complex_(49687055962).jpg,No Arch,0,train,no_arch/Ganjali-Khan_complex_(49687055962).jpg
TRAIN_04093,سردر_جنوبی_عمارت_چهل_ستون(_عالی_قاپو_)_قزوین_-_خیابان_سپه_قزوین_(اولین_خیابان_ایران).jpg,Has Arch,1,train,has_arch/سردر_جنوبی_عمارت_چهل_ستون(_عالی_قاپو_)_قزوین_-_خیابان_سپه_قزوین_(اولین_خیابان_ایران).jpg
TRAIN_04094,)_گنبد_کبود_مراغه_(_-_Kabud_dome_-_Maragheh_-_Iran_-_تقدیم_به_دوستان_خوب_مراغه_ای_-_panoramio.jpg,No Arch,0,train,no_arch/)_گنبد_کبود_مراغه_(_-_Kabud_dome_-_Maragheh_-_Iran_-_تقدیم_به_دوستان_خوب_مراغه_ای_-_panoramio.jpg
TRAIN_04095,خانه_آل_یاسین_کاشان_-al_yasin_house_in_kashan_02.jpg,Has Arch,1,train,has_arch/خانه_آل_یاسین_کاشان_-al_yasin_house_in_kashan_02.jpg
TRAIN_04096,Gheysarie.jpg,Has Arch,1,train,has_arch/Gheysarie.jpg
TRAIN_04097,IranIsfahanFreitagsM6.jpg,Has Arch,1,train,has_arch/IranIsfahanFreitagsM6.jpg
TRAIN_04098,Gonbadsorkh4.jpg,Has Arch,1,train,has_arch/Gonbadsorkh4.jpg
TRAIN_04099,20180426_141759Abanbar_Ganjalikhan.jpg,No Arch,0,train,no_arch/20180426_141759Abanbar_Ganjalikhan.jpg
TRAIN_04100,امامزادگان_قم-_گچبری_زیبای_امامزاده_احمد_قاسم.jpg,Has Arch,1,train,has_arch/امامزادگان_قم-_گچبری_زیبای_امامزاده_احمد_قاسم.jpg
TRAIN_04101,جوشقان_مركزي_كاشان_زيارت_محمد_اوسط_(ع)_-_panoramio_(2).jpg,No Arch,0,train,no_arch/جوشقان_مركزي_كاشان_زيارت_محمد_اوسط_(ع)_-_panoramio_(2).jpg
TRAIN_04102,Bank-i_Şayî_-_Kirmaşan_1.jpg,No Arch,0,train,no_arch/Bank-i_Şayî_-_Kirmaşan_1.jpg
TRAIN_04103,قلعه_تاریخی.jpg,No Arch,0,train,no_arch/قلعه_تاریخی.jpg
TRAIN_04104,Timche_malek_2.jpg,No Arch,0,train,no_arch/Timche_malek_2.jpg
TRAIN_04105,مدرسه_گنجعلی_خان_۱۸.jpg,No Arch,0,train,no_arch/مدرسه_گنجعلی_خان_۱۸.jpg
TRAIN_04106,Adkan1.jpg,Has Arch,1,train,has_arch/Adkan1.jpg
TRAIN_04107,Hnfh000_20200131_123338.jpg,No Arch,0,train,no_arch/Hnfh000_20200131_123338.jpg
TRAIN_04108,DSC_0104-01.jpg,No Arch,0,train,no_arch/DSC_0104-01.jpg
TRAIN_04109,Hasht_Dome_and_Hasht_Hussainiya_in_Yazd.jpg,No Arch,0,train,no_arch/Hasht_Dome_and_Hasht_Hussainiya_in_Yazd.jpg
TRAIN_04110,Allah-Verdi_Khan_Bridge_(Bridge_of_33_Arches)_(4368524369).jpg,Has Arch,1,train,has_arch/Allah-Verdi_Khan_Bridge_(Bridge_of_33_Arches)_(4368524369).jpg
TRAIN_04111,Shahrood-_bedasht-17.jpg,Has Arch,1,train,has_arch/Shahrood-_bedasht-17.jpg
TRAIN_04112,Brojerd3.jpg,No Arch,0,train,no_arch/Brojerd3.jpg
TRAIN_04113,"Chahar-Bagh_School,_16th_Cent,_Esfahan_-_03-30-2013.jpg",No Arch,0,train,"no_arch/Chahar-Bagh_School,_16th_Cent,_Esfahan_-_03-30-2013.jpg"
TRAIN_04114,حمام_علی_قلی_اقا_(4).jpg,Has Arch,1,train,has_arch/حمام_علی_قلی_اقا_(4).jpg
TRAIN_04115,درب_ورودی_به_بند_مارکوف_از_هواخوری_زندان.jpg,No Arch,0,train,no_arch/درب_ورودی_به_بند_مارکوف_از_هواخوری_زندان.jpg
TRAIN_04116,1246.Bazaar.Tabriz_(1470551499).jpg,Has Arch,1,train,has_arch/1246.Bazaar.Tabriz_(1470551499).jpg
TRAIN_04117,Mohammad_Hossein_Ishraqi_Eivari_Mausoleum2021-07-23_10.jpg,No Arch,0,train,no_arch/Mohammad_Hossein_Ishraqi_Eivari_Mausoleum2021-07-23_10.jpg
TRAIN_04118,مسجد_مصری_(1).jpg,Has Arch,1,train,has_arch/مسجد_مصری_(1).jpg
TRAIN_04119,Chapel_of_Chupan_06.jpg,No Arch,0,train,no_arch/Chapel_of_Chupan_06.jpg
TRAIN_04120,Mojtaba_Mohammadi_-_Abbasi's_Home_04.jpg,Has Arch,1,train,has_arch/Mojtaba_Mohammadi_-_Abbasi's_Home_04.jpg
TRAIN_04121,Pir_Bakran_mausoleum_(2).jpg,No Arch,0,train,no_arch/Pir_Bakran_mausoleum_(2).jpg
TRAIN_04122,2کاروان_سرای_شاه_عباسی_عباس_آباد.jpg,Has Arch,1,train,has_arch/2کاروان_سرای_شاه_عباسی_عباس_آباد.jpg
TRAIN_04123,کلیسای_حضرت_مریم_(همدان3).jpg,No Arch,0,train,no_arch/کلیسای_حضرت_مریم_(همدان3).jpg
TRAIN_04124,Charsough_1.jpg,No Arch,0,train,no_arch/Charsough_1.jpg
TRAIN_04125,سقف_تخریب_شده_ی_آب_انبار_حاج_آقا_رضا_جهرم.jpg,No Arch,0,train,no_arch/سقف_تخریب_شده_ی_آب_انبار_حاج_آقا_رضا_جهرم.jpg
TRAIN_04126,Sadri_Caravansarai2018_3.jpg,No Arch,0,train,no_arch/Sadri_Caravansarai2018_3.jpg
TRAIN_04127,"Inner_courtyard_of_Agha_Bozorg_Mosque_in_Kashan,_Iran_02.jpg",Has Arch,1,train,"has_arch/Inner_courtyard_of_Agha_Bozorg_Mosque_in_Kashan,_Iran_02.jpg"
TRAIN_04128,Ali_Qoli_Agha_Hammam_18.jpg,Has Arch,1,train,has_arch/Ali_Qoli_Agha_Hammam_18.jpg
TRAIN_04129,"NAGHME_ARIAN_-_Agha_Bozorg_mosque_,_KASHAN,_IRAN.jpg",Has Arch,1,train,"has_arch/NAGHME_ARIAN_-_Agha_Bozorg_mosque_,_KASHAN,_IRAN.jpg"
TRAIN_04130,Joubi_Bridge_Isfahan_Aarash_(5).jpg,Has Arch,1,train,has_arch/Joubi_Bridge_Isfahan_Aarash_(5).jpg
TRAIN_04131,Jameh_Mosque_of_Abarkuh_02.jpg,Has Arch,1,train,has_arch/Jameh_Mosque_of_Abarkuh_02.jpg
